 DECAY0 generated file: Pb212.dat                               

  date and hour         :   10.10.2007    15:46:58
  initial random number :  0
    
  event type: Pb212           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  3 -0.279399      0.174467      0.263729      0.00000    
  3  0.174103     -0.393282E-01 -0.375901     0.270376E-11
  1 -0.807554E-01  0.703215E-02  0.413536E-01  0.00000    
     129  40670.5       2
  3  0.433894     -0.202429      0.121213      0.00000    
  1  0.230477      0.223144E-01 -0.591892E-01 0.156199E-13
     130  16743.3       3
  3  0.514232     -0.208952      0.680175E-01  0.00000    
  3  0.225648     -0.244715     -0.249714     0.170187E-11
  1 -0.337114E-01 -0.839931E-01 -0.947069E-02  0.00000    
     131  140070.       2
  3 -0.315299      0.103432     -0.250931      0.00000    
  1  0.953344E-01  0.219134     -0.356571E-02 0.249447E-11
     132  101881.       2
  3 -0.438112E-01  0.592748E-02  0.942738E-01  0.00000    
  1  0.222245E-01  0.216809     -0.980853E-01 0.470780E-12
     133  10777.0       2
  3 -0.111138      0.210021      0.257587      0.00000    
  1 -0.228716     -0.233870E-01  0.652932E-01 0.806726E-12
     134  1393.82       5
  3  0.199883     -0.291608     -0.854684E-01  0.00000    
  3  0.430238E-01 -0.395336      0.314860      0.00000    
  1 -0.236803E-01  0.723680E-01  0.498308E-01  0.00000    
  3 -0.101009E-01  0.108631      0.114896     0.465003E-11
  1 -0.106676E-01 -0.476234E-01  0.768064E-01  0.00000    
     135  5551.53       1
  3 -0.602503     -0.861533E-01  0.617843      0.00000    
     136  52931.1       2
  3  0.447502      0.185993      0.222709      0.00000    
  1 -0.163204      0.925245E-01 -0.148070     0.329537E-12
     137  35266.6       1
  3 -0.282637     -0.365174      0.749859E-01  0.00000    
     138  4390.48       2
  3 -0.303210      0.175192     -0.141286      0.00000    
  1 -0.230002     -0.243742E-01 -0.602179E-01 0.120551E-11
     139  64140.2       2
  3 -0.286230     -0.576463     -0.335768E-01  0.00000    
  1  0.105203     -0.213169      0.247442E-01 0.375290E-12
     140  245626.       2
  3 -0.168604     -0.309471      0.320770      0.00000    
  1 -0.932904E-01  0.178663      0.128442     0.166227E-11
     141  29911.4       3
  3  0.471265     -0.229477     -0.213292      0.00000    
  3 -0.397996     -0.121485     -0.956402E-04 0.155160E-12
  1 -0.668022E-01 -0.295166E-01  0.542884E-01  0.00000    
     142  77164.2       2
  3  0.381845E-01  0.107997     -0.152978      0.00000    
  1 -0.201415      0.967423E-01  0.848174E-01 0.116216E-11
     143  52860.3       2
  3  0.147202     -0.491835      0.215895      0.00000    
  1 -0.601590E-01  0.943297E-01 -0.211196     0.320628E-12
     144  136794.       2
  3 -0.372265     -0.342255     -0.870195E-01  0.00000    
  1 -0.146754      0.158941      0.101598     0.287870E-11
     145  61051.1       2
  3  0.413147     -0.214120      0.240590      0.00000    
  1 -0.689690E-01  0.210931     -0.887256E-01 0.412711E-12
     146  617.313       1
  3  0.602448     -0.705031E-01  0.622882      0.00000    
     147  31254.2       3
  3  0.123136E-01  0.445365     -0.650808E-01  0.00000    
  3 -0.139412      0.253717     -0.298917     0.568514E-12
  1  0.810824E-01  0.861301E-03  0.413026E-01  0.00000    
     148  50366.9       3
  3  0.168753     -0.277306     -0.221105E-01  0.00000    
  3  0.708634E-01 -0.383050      0.146324     0.168294E-12
  1  0.460301E-01 -0.446757E-01 -0.645470E-01  0.00000    
     149  30621.4       2
  3  0.100294     -0.515066     -0.229934      0.00000    
  1  0.103915      0.746532E-01 -0.201865     0.390369E-11
     150  113339.       2
  3  0.267839      0.347459     -0.107962      0.00000    
  1 -0.190497     -0.124981      0.721912E-01 0.303486E-11
     151  6660.01       2
  3  0.202063     -0.222477     -0.315432      0.00000    
  1  0.188091      0.111428      0.965746E-01 0.246199E-11
     152  4949.68       3
  3 -0.136635      0.265271     -0.215798      0.00000    
  3  0.289175E-01  0.325344     -0.257827     0.163790E-12
  1  0.264763E-01 -0.406165E-01 -0.770085E-01  0.00000    
     153  32998.0       2
  3  0.307452     -0.267320     -0.279800      0.00000    
  1 -0.861496E-01 -0.801806E-01  0.208015     0.518610E-12
     154  4690.27       3
  3 -0.156152     -0.735877E-01  0.480429E-01  0.00000    
  3 -0.145959E-01  0.222816     -0.351141     0.707361E-13
  1  0.706310E-01 -0.544123E-01 -0.182088E-01  0.00000    
     155  59698.2       3
  3  0.106554     -0.404110     -0.328490      0.00000    
  3  0.207907     -0.202155      0.298442     0.689800E-12
  1  0.899870E-01  0.130376E-01  0.365499E-02  0.00000    
     156  150243.       3
  3 -0.201438     -0.150125     -0.183007      0.00000    
  3  0.578910E-01 -0.660021E-01 -0.406758     0.386186E-12
  1 -0.567450E-01 -0.247230E-02  0.710977E-01  0.00000    
     157  12057.7       5
