 DECAY0 generated file: BiPo214.dat                             

  date and hour         :   10.10.2007    15:34:51
  initial random number :  0
    
  event type: Bi214           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
 1 10000
 47  -76.1337      -75.1937       214.275     0.230244E-04
    1302  3058.91       4
  3  0.438733      0.259844       1.32090      0.00000    
  1 -0.241941      -1.08050      0.168475      0.00000    
  1 -0.630181E-01  0.271820     -0.541317      0.00000    
 47   17.5640      -153.381      -183.112     0.220481E-04
    1303  96.3942       2
  3 -0.573991     -0.367203     -0.203067      0.00000    
 47  -194.136       136.958      -30.2969     0.354718E-03
    1304  1831.47       2
  3 -0.588742     -0.826916      -1.49676      0.00000    
 47  -35.1543       223.197       79.4450     0.669835E-03
    1305  3245.05       2
  3  0.530312      0.647016       2.46984      0.00000    
 47  -144.428       124.611      -144.834     0.190458E-03
    1306  1203.60       3
  3 -0.558360     -0.800335      0.510824      0.00000    
  1 -0.853686      0.653446       1.39854      0.00000    
 47  -182.560      -153.374      -22.6422     0.108728E-03
    1307  1642.49       4
  3 -0.572919     -0.146596     -0.735572      0.00000    
  1  0.716888      0.649528      0.772547      0.00000    
  1 -0.117917E-01 -0.492692      0.357766      0.00000    
 47   194.259      -140.093       1.35066     0.280812E-04
    1308  5467.76       3
  3  0.613037       1.29601     -0.539380E-01  0.00000    
  1   1.02847     -0.451507       1.36018      0.00000    
 47   123.625      -42.0993      -200.771     0.189708E-03
    1309  1537.42       4
  3  0.637292      0.301179     -0.381689      0.00000    
  1 -0.987022     -0.465701     -0.251614      0.00000    
  1  0.386244      0.223225     -0.414569      0.00000    
 47   171.203      -162.078       42.2473     0.148887E-04
    1310  5586.45       4
  3  0.601055     -0.489956      0.171618      0.00000    
  1  -1.07223     -0.322917     -0.209389E-01  0.00000    
  1  0.499429      0.335325     -0.949163E-01  0.00000    
 47  -146.751      -182.142       51.5037     0.982471E-04
    1311  1889.25       5
  3  0.602639     -0.893648     -0.423977      0.00000    
  1  0.312972     -0.145505      0.691421E-01  0.00000    
  1 -0.189890      0.318562E-01  0.743472      0.00000    
  1 -0.240756     -0.282680E-01 -0.558676      0.00000    
 47   106.200       208.477       51.2159     0.354113E-04
    1312  1208.50       4
  3   1.36126     -0.745406     -0.260072      0.00000    
  1 -0.145781     -0.733673     -0.833589      0.00000    
  1  0.509402      0.312852     -0.116252      0.00000    
 47   69.6229      -168.335      -155.500     0.127537E-04
    1313  783.304       3
  3 -0.571424E-01 -0.619211     -0.812510      0.00000    
  1 -0.274467       1.01385       1.41721      0.00000    
 47   52.3774      -127.684      -195.749     0.452865E-04
    1314  25.1291       4
  3  0.885869E-01 -0.215126     -0.126408      0.00000    
  1 -0.925507     -0.506610E-01  0.264888      0.00000    
  1  0.298535     -0.717741      -1.58348      0.00000    
 47  -26.2948       76.1932      -225.538     0.154431E-03
    1315  710.477       5
  3  0.457408E-01  0.735485E-01  0.207947      0.00000    
  1  0.437053      -1.10339     -0.746399      0.00000    
  3 -0.535006      0.704932      0.102204      0.00000    
  1  0.901945E-01 -0.104268E-01 -0.201306E-01  0.00000    
 47   174.994      -72.9919       146.334     0.381995E-03
    1316  58.7688       3
  3 -0.136257      0.756051     -0.832053      0.00000    
  1  -1.53125       1.58520      0.664857E-02  0.00000    
 47   106.351      -170.151      -130.777     0.357446E-04
    1317  4693.25       2
  3 -0.262435      0.475891       2.41972      0.00000    
 47   22.7948      -113.725      -209.550     0.168880E-03
    1318  6325.22       4
  3 -0.847132     -0.368494      -1.45564      0.00000    
  1 -0.195506     -0.905484     -0.629505      0.00000    
  1  0.854075E-01 -0.267080      0.540606      0.00000    
 47   16.8085       9.41954       238.732     0.355787E-04
    1319  5588.49       2
  3  0.831195E-01  0.303277      0.523807      0.00000    
 47  -215.104       77.5507      -71.2793     0.258635E-03
    1320  4501.06       5
  3 -0.636839     -0.362128      0.896166      0.00000    
  1 -0.434708     -0.472287      0.393679      0.00000    
  1  0.512573      0.815677      0.571262      0.00000    
  1 -0.320094      0.379888      0.352286      0.00000    
 47   56.0509      -51.6378      -227.060     0.184545E-03
    1321  3033.91       3
  3 -0.132531      -1.37861      0.293199      0.00000    
  1  -1.54866       1.56773     -0.389067E-01  0.00000    
 47   95.3588      -208.731       68.5742     0.255139E-03
    1322  2980.77       4
  3 -0.540658      0.284324      -1.01833      0.00000    
  1  0.264751       1.00371     -0.420555      0.00000    
  1 -0.161800      0.650854E-01 -0.583494      0.00000    
 47   102.711       132.498       171.053     0.379496E-03
    1323  2590.22       5
  3 -0.206596     -0.123431      0.129072      0.00000    
  1  0.609777E-01  0.350497      0.157336      0.00000    
  1  -1.05797     -0.691233E-02 -0.367485      0.00000    
  1  0.454014      0.399285     -0.729621E-01  0.00000    
 47   161.328      -110.922       137.964     0.206115E-03
    1324  1112.28       3
  3 -0.856688      0.181427       1.69730      0.00000    
  1 -0.147675     -0.394342       1.71300      0.00000    
 47  -98.0400      -150.540       158.399     0.251573E-03
    1325  6598.88       4
  3  0.686988     -0.563012     -0.476592      0.00000    
  1 -0.693017      0.245017      0.222526      0.00000    
  1  0.389535      0.329999     -0.332030      0.00000    
 47   79.5077       92.7009      -206.033     0.109286E-03
    1326  508.662       4
  3 -0.182925      0.199521      0.723249      0.00000    
  1 -0.561254       1.52111      0.937739      0.00000    
  1  0.598390     -0.279036E-01 -0.109688      0.00000    
 47  -237.216       10.5324      -31.3408     0.739796E-04
    1327  295.367       4
  3 -0.163258     -0.362370      0.819004      0.00000    
  1  0.208327      0.726979      0.133889      0.00000    
  1 -0.327476     -0.396029      0.326805      0.00000    
 47  -35.1908      -52.1779      -231.092     0.431508E-04
    1328  2965.77       4
  3  0.942445      -1.40654      0.873925      0.00000    
  1  0.330662     -0.327379E-02  -1.07007      0.00000    
  1  0.195728     -0.436633      0.376727      0.00000    
 47  -65.2545       217.726      -75.5096     0.221684E-03
    1329  2905.79       5
  3 -0.246631E-01  0.796971      0.104859      0.00000    
  1  0.292970E-01  0.272419     -0.231155E-02  0.00000    
  1 -0.318482      -1.22068      0.982507      0.00000    
  1  0.104912     -0.521017     -0.297347      0.00000    
 47  -84.7114      -146.417       169.560     0.124574E-03
    1330  251.514       3
  3  0.329740      0.178577     -0.609995      0.00000    
  1 -0.688426E-01   1.31300      -1.17600      0.00000    
 47  -33.7788      -171.938       163.282     0.165900E-04
    1331  639.143       2
  3  -1.82829      0.414270     -0.675318      0.00000    
 47   199.970       130.727      -16.9358     0.623946E-03
    1332  357.553       2
  3   1.62972       2.71029      -1.76565      0.00000    
 47   134.170      -83.4109       180.015     0.970391E-04
    1333  592.801       4
  3  0.379087     -0.357236      0.245006      0.00000    
  1  -1.04815      0.187919     -0.347074      0.00000    
  1 -0.166942      0.165733      0.561733      0.00000    
 47  -186.735      -149.097      -16.2569     0.275223E-03
    1334  290.128       3
  3  0.476617     -0.522463      0.652676      0.00000    
  1  0.479389      -1.00658      -1.80199      0.00000    
 47  -94.1322       68.8312       209.203     0.597975E-04
    1335  3919.54       4
  3  0.145193      0.282071E-01  0.168520      0.00000    
  1   1.37408      0.488440     -0.387816      0.00000    
  1  0.175921     -0.476653      0.335760      0.00000    
 47   165.705      -172.672      -9.51478     0.511713E-03
    1336  2665.16       3
  3 -0.248071      0.459986      0.233162      0.00000    
  1  -1.65206     -0.300564      0.540436      0.00000    
 47   6.45807      -168.613      -169.977     0.809570E-03
    1337  396.543       3
  3 -0.616978     -0.490338     -0.476625      0.00000    
  1  0.412363      -1.43921      0.866915      0.00000    
 47  -179.214      -136.093       82.0083     0.159144E-03
    1338  1583.16       4
  3  0.435213     -0.690184      0.355500      0.00000    
  1  0.617127      -1.03062       1.39113      0.00000    
  1 -0.859788E-01 -0.602385     -0.249307E-01  0.00000    
 47   25.9146       157.530       178.541     0.230796E-04
    1339  1179.00       4
  3 -0.495292     -0.135897      0.723069E-01  0.00000    
  1  0.559545      0.448816     -0.274403      0.00000    
  1 -0.385403     -0.277626     -0.381142      0.00000    
 47   197.919      0.573189       134.878     0.101641E-03
    1340  2512.62       5
  3  0.509354E-01  0.253718      0.414064      0.00000    
  1  0.722949     -0.543962     -0.800446      0.00000    
  1 -0.900180E-01 -0.529083     -0.392673      0.00000    
  1  0.579959     -0.157284     -0.989459E-01  0.00000    
 47  -197.377      -66.1106      -118.474     0.203084E-05
    1341  1075.57       4
  3 -0.284084      -1.44931     -0.478710      0.00000    
  1 -0.318797      0.317422       1.02568      0.00000    
  1  0.524933     -0.291311      0.102296      0.00000    
 47   3.02315      -239.431      -5.28123     0.262499E-03
    1342  305.598       2
  3  -2.32398       1.47739      -2.51934      0.00000    
 47  -60.5404       4.67197      -231.684     0.217047E-03
    1343  2782.90       4
  3  -1.48245     -0.473112      0.169678      0.00000    
  1  0.194502      -1.07491     -0.582568      0.00000    
  1  0.442893     -0.914086E-01 -0.407886      0.00000    
 47   164.872      -129.190       116.153     0.784302E-05
    1344  888.367       4
  3 -0.164283     -0.432382       1.25739      0.00000    
  1  -1.10383      0.182258      0.623936      0.00000    
  1 -0.255515     -0.359877      0.419620      0.00000    
 47   179.707       59.3978      -146.771     0.216869E-04
    1345  523.274       3
  3 -0.200684       1.36401       1.01007      0.00000    
  1  0.279898     -0.518850      0.152751      0.00000    
 47  -62.5857      -84.3620       215.245     0.264480E-03
    1346  47.7772       2
  3  0.205042     -0.575100       3.10128      0.00000    
 47  -31.1973       76.9780      -224.645     0.228905E-05
    1347  5599.39       4
  3 -0.581927     -0.665346      0.192661      0.00000    
  1   1.11749     -0.422010      0.700966      0.00000    
  1  0.354256     -0.433323      0.240032      0.00000    
 47  -173.778       162.650       26.6533     0.216212E-03
    1348  733.363       4
  3  0.136769      0.321299E-01 -0.169153E-01  0.00000    
  1 -0.588081E-01 -0.297033       1.07829      0.00000    
  1  0.416618     -0.266462     -0.355398      0.00000    
 47  -224.980      -16.5468      -80.4662     0.304707E-03
    1349  505.699       3
  3 -0.344737     -0.958012      0.384588      0.00000    
  1 -0.719726      0.517539       1.52507      0.00000    
 47  -228.997      -66.2819      -23.0535     0.706881E-04
    1350  2149.88       2
  3  0.234172       2.45248      -2.45812      0.00000    
 47   164.937      -43.6754       168.085     0.170911E-03
    1351  1370.28       4
  3  0.209242     -0.499565       1.77625      0.00000    
  1  0.656672      0.276828     -0.864030      0.00000    
  1 -0.116302     -0.342235     -0.490133      0.00000    
 47  -26.3254       230.077      -61.1232     0.482937E-04
    1352  1138.67       2
  3  -1.58132     -0.879277      -1.81443      0.00000    
 47   38.6898      -178.981       154.380     0.248239E-03
    1353  2635.40       4
  3  -1.04238      0.652200      -1.45895      0.00000    
  1 -0.705304      0.775157     -0.395066      0.00000    
  1  0.616559E-02 -0.965641E-01 -0.601264      0.00000    
 47  -152.527      -101.238       154.437     0.118618E-03
    1354  2443.21       4
  3 -0.257888      -1.39241     -0.510910      0.00000    
  1  0.721561      0.850118      0.105115      0.00000    
  1  0.554638     -0.131945     -0.214121      0.00000    
 47   186.623       143.658       43.5761     0.175647E-04
    1355  1054.03       2
  3  0.616976      -1.12052       1.54595      0.00000    
 47  -71.8826      -152.170      -170.416     0.550828E-03
    1356  1954.05       5
  3 -0.953148     -0.606849       1.04698      0.00000    
  1  0.624415     -0.392156      0.467385      0.00000    
  1 -0.307553      0.757464E-01 -0.584721      0.00000    
  1  0.171483     -0.382252     -0.441993      0.00000    
 47   89.6820       115.292       189.814     0.140164E-02
    1357  5992.42       2
  3   2.33658       1.34940       1.88044      0.00000    
 47  -10.9576      -12.3860       238.937     0.149842E-03
    1358  1415.57       5
  3 -0.108858E-01  0.139125      0.733453      0.00000    
  1 -0.472392      0.371876     -0.506310      0.00000    
  1  0.510680      0.193510     -0.899146      0.00000    
  1 -0.152314     -0.516122      0.285130      0.00000    
 47  -165.321       172.703       14.3862     0.222168E-03
    1359  1849.51       4
  3 -0.442233     -0.250118     -0.111341      0.00000    
  1  0.174593     -0.918818      0.616190      0.00000    
  1  0.424946      0.392601E-01  0.434465      0.00000    
 47   44.5026       235.003      -12.5467     0.590546E-04
    1360  1498.60       5
  3  -1.16323      0.299317      0.840267      0.00000    
  1  0.539091      0.657202     -0.198986      0.00000    
  1 -0.311214E-01 -0.318421      0.582979      0.00000    
  1  0.344848     -0.112739      0.489133      0.00000    
 47   226.790      -69.9563      -32.1966     0.547150E-03
    1361  3092.49       2
  3  -1.68969      -2.17909      -2.24206      0.00000    
 47   114.166       133.261      -163.009     0.445635E-04
    1362  5157.31       4
  3  -1.65128     -0.115536      -1.07935      0.00000    
  1 -0.219457     -0.305946       1.05482      0.00000    
  1 -0.210943      0.369833     -0.435440      0.00000    
 47   64.1401      -230.253      -15.2971     0.146918E-03
    1363  689.165       4
  3   1.04952       1.56505     -0.527914      0.00000    
  1 -0.144007       1.10389      0.122812      0.00000    
  1  0.367458     -0.234360     -0.425360      0.00000    
 47   48.6635      -41.7106      -230.774     0.537772E-04
    1364  345.701       3
  3  0.959128     -0.450867     -0.900206      0.00000    
  1   1.71604      0.135606     -0.385379      0.00000    
 47  -169.376      -98.2925       137.894     0.292112E-03
    1365  1040.94       3
  3 -0.999337     -0.749263      0.863186      0.00000    
  1  0.965294      -1.47402     -0.846469E-01  0.00000    
 47   2.59946      -229.535       68.3460     0.320722E-03
    1366  2125.90       4
  3  0.634339     -0.100217      0.869300E-02  0.00000    
  1  0.470913E-01  -1.00831     -0.485267      0.00000    
  1  0.456225E-01 -0.174574     -0.581656      0.00000    
 47  -186.885      -45.9498      -142.573     0.181537E-03
    1367  565.749       2
  3  0.448411      0.135761     -0.205831      0.00000    
 47   77.5603      -171.265      -148.381     0.731041E-03
    1368  3886.76       3
  3 -0.816022     -0.432026     -0.948504      0.00000    
  1  0.380955       2.16019     -0.214674      0.00000    
 47  -170.974       131.172      -104.528     0.276290E-03
    1369  120.647       3
  3 -0.998849     -0.346830       1.62683      0.00000    
  1 -0.323443       1.17447       1.27581      0.00000    
 47   70.6408      -201.014       109.396     0.161108E-04
    1370  1247.18       3
  3 -0.835469E-01  0.100305     -0.813504E-01  0.00000    
  1   1.22375       1.37629      0.140271      0.00000    
 47   37.7633      -145.191      -186.703     0.112200E-03
    1371  913.981       3
  3  0.284728      0.668804      0.142135      0.00000    
  1   1.38264      -1.02679     -0.381696      0.00000    
 47  -115.366      -184.051      -100.897     0.513576E-03
    1372  588.208       2
  3  0.160518       2.53885       1.93217      0.00000    
 47  -80.8207      -185.108      -128.714     0.262028E-03
    1373  285.032       4
  3 -0.100829      0.739933      0.231592      0.00000    
  1 -0.770473E-01 -0.899015     -0.663503      0.00000    
  1  0.594980      0.707554E-01  0.108968      0.00000    
 47   77.4576      -167.458      -152.717     0.175165E-03
    1374  2007.07       2
  3  0.566444     -0.628586      0.426042E-01  0.00000    
 47   184.835      -111.265      -104.022     0.191135E-04
    1375  1849.43       4
  3 -0.307617      0.402092     -0.808166      0.00000    
  1  0.876379     -0.187015      0.263326      0.00000    
  1  0.226111     -0.254661     -0.504879      0.00000    
 47  -22.0836      -226.081       75.9220     0.238782E-03
    1376  5062.39       4
  3  0.268502E-01  -1.06325      0.528370      0.00000    
  1 -0.463414     -0.610443     -0.493039E-01  0.00000    
  1  0.597119E-02 -0.606190      0.581267E-01  0.00000    
 47   114.735      -24.8806       208.761     0.513023E-04
    1377  1024.52       5
  3 -0.464631      0.260318      0.663901      0.00000    
  1  0.820611E-01 -0.628723     -0.346129E-01  0.00000    
  1  0.215551       1.18380      0.291219      0.00000    
  1  0.412051     -0.287826     -0.343876      0.00000    
 47   2.27992       231.698      -60.6251     0.510377E-03
    1378  376.714       4
  3 -0.927516      -1.08139     -0.395256      0.00000    
  1 -0.985904      0.514138     -0.134372      0.00000    
  1 -0.259569      0.854232E-01  0.544250      0.00000    
 47  -181.345       18.0681       155.409     0.181783E-03
    1379  555.803       3
  3   1.08413     -0.120087     -0.770277E-01  0.00000    
  1   1.51532      0.834589     -0.125034E-01  0.00000    
 47   163.274       33.4821      -172.003     0.285067E-05
    1380  6665.30       3
  3  0.493294E-01 -0.116666      0.779972E-01  0.00000    
  1 -0.954514     -0.406846       1.42656      0.00000    
 47   25.3870       85.6957       222.207     0.681588E-04
    1381  85.1214       2
  3 -0.796260      0.366386       1.19576      0.00000    
 47   234.939       43.9886      -15.2681     0.644499E-04
    1382  3027.18       4
  3  0.269775     -0.580427E-01 -0.584456E-01  0.00000    
  1 -0.674380     -0.876562      0.176778      0.00000    
  1  0.115606     -0.596605      0.397378E-01  0.00000    
 47  -216.421       25.4476       99.3920     0.490059E-03
    1383  3216.61       2
  3 -0.211161      0.832881E-01 -0.499862      0.00000    
 47  -22.1635       183.206       152.672     0.138951E-03
    1384  311.477       4
  3  0.406349     -0.729127       1.24610      0.00000    
  1 -0.883369E-01  0.776789     -0.801995      0.00000    
  1  0.190506     -0.575191     -0.611845E-01  0.00000    
 47  -45.6205       42.5660      -231.239     0.173151E-03
    1385  2180.99       4
  3 -0.480141E-01 -0.777863      0.752830      0.00000    
  1  0.294115       1.07262     -0.131823      0.00000    
  1 -0.552017     -0.250126E-01  0.255994      0.00000    
 47   197.674       99.7351      -91.3371     0.127236E-03
    1386  2227.34       3
  3 -0.334478      -1.07057      0.159094E-01  0.00000    
  1   1.10509      0.397066      -1.86513      0.00000    
 47   140.700      -6.17717      -193.726     0.347851E-03
    1387  1036.42       3
  3  0.397932E-01 -0.198313      0.428326      0.00000    
  1 -0.752858      0.678650       1.95710      0.00000    
 47  -74.4974       63.9610      -218.457     0.340144E-03
    1388  2295.93       4
  3 -0.171664      0.848175E-01  0.912662E-01  0.00000    
  1 -0.598910E-01 -0.106114     -0.758272      0.00000    
  1 -0.401869E-01 -0.530257      0.296806      0.00000    
 47  -204.084       25.5625      -122.721     0.394377E-05
    1389  573.290       4
  3 -0.261677      0.361939     -0.189795      0.00000    
  1 -0.480328      0.172454E-01  -1.01163      0.00000    
  1  0.145911     -0.444597      0.389775      0.00000    
 47   143.977       122.513      -147.057     0.814832E-04
    1390  444.848       4
  3 -0.414606      -1.11011     -0.565926      0.00000    
  1  0.703600      0.465151      0.906215      0.00000    
  1 -0.401037     -0.123706      0.441301      0.00000    
 47  -116.578       175.137       114.459     0.144034E-04
    1391  3009.37       2
  3   1.15069       1.14975      -1.06462      0.00000    
 47  -69.9350       109.093      -201.426     0.664484E-03
    1392  14079.7       3
  3 -0.221777      0.258085     -0.160015      0.00000    
  1  0.113338      0.774476       1.58083      0.00000    
 47   29.2177      -209.137       113.015     0.251591E-03
    1393  1627.56       3
  3  0.772640      -2.69076     -0.664906      0.00000    
  1 -0.428828      0.141824     -0.408502      0.00000    
 47  -234.638      -2.90396      -47.9672     0.289166E-03
    1394  1299.23       4
  3 -0.132016      0.176505     -0.166749E-01  0.00000    
  1 -0.762083       1.62841     -0.381765      0.00000    
  1  0.198808      0.551804     -0.163918      0.00000    
 47   19.9336       237.156      -26.9089     0.430418E-04
    1395  5311.52       5
  3  0.460806     -0.436105      0.131345      0.00000    
  1  0.440332     -0.102078     -0.906007E-01  0.00000    
  1  0.284957      0.997069      0.458921      0.00000    
  1  0.369437      0.163538E-01  0.483870      0.00000    
 47   141.654      -65.1559       181.806     0.125256E-02
    1396  1391.08       5
  3 -0.452943      -1.04057      0.108710      0.00000    
  1  0.536851E-01  -1.00512     -0.227768      0.00000    
  3 -0.313758      -1.70954      0.278922     0.232146E-09
  1 -0.198408E-01 -0.808802E-01  0.413973E-01  0.00000    
 47   21.7903       210.155      -112.803     0.463071E-03
    1397  4641.22       4
  3  0.862054E-01 -0.561198       1.01642      0.00000    
  1  0.588789     -0.721478E-01 -0.950011      0.00000    
  1  0.176906      0.213114      0.542372      0.00000    
 47  -25.3152      -146.444       187.824     0.104797E-03
    1398  3123.49       3
  3  0.448384     -0.336589      0.386913      0.00000    
  1  0.320249      -1.06957      -1.36571      0.00000    
 47  -193.392       141.029       8.66132     0.529031E-03
    1399  3921.52       5
  3  0.130446      0.866955       1.06845      0.00000    
  1  0.348674     -0.238443E-01 -0.419784E-01  0.00000    
  1 -0.744453      0.162771      0.954955E-01  0.00000    
  1  0.463990      0.282984     -0.274800      0.00000    
 47  -57.8926      -181.219      -145.508     0.133078E-03
    1400  4763.35       2
  3 -0.486040       1.38521     -0.521609      0.00000    
 47  -236.444       26.6389      -27.3648     0.271540E-04
    1401  216.123       3
  3   1.19572     -0.401134     -0.811246      0.00000    
  1   1.14129      0.271614E-01   1.34477      0.00000    
 47   2.15920      -220.192       94.2083     0.229385E-04
    1402  6140.03       2
  3  0.629649E-01  0.431227      0.736505E-02  0.00000    
 47   22.3523      -113.933       209.485     0.447939E-03
    1403  439.296       2
  3  0.823820       2.68734      0.971884      0.00000    
 47  -114.579       209.394      -19.7603     0.281454E-03
    1404  1249.71       2
  3  0.625173E-01 -0.115374      0.548492E-02  0.00000    
 47  -89.8335       220.605       25.0532     0.176962E-03
    1405  2076.73       4
  3  0.102621      0.910970E-01 -0.932249      0.00000    
  1 -0.638946      0.842862E-01 -0.417693      0.00000    
  1 -0.173154     -0.581427     -0.533040E-01  0.00000    
 47  -156.313      -169.118       65.8012     0.403142E-03
    1406  1780.39       4
  3  -2.18882      0.227609      0.600522      0.00000    
  1  0.188275      0.743065      0.472315E-01  0.00000    
  1 -0.440278      0.336034      0.253213      0.00000    
 47  -171.836      -154.134      -63.8713     0.116002E-03
    1407  1328.54       3
  3  -1.10522      0.812214     -0.173318      0.00000    
  1  0.506007     -0.337695      -1.65578      0.00000    
 47  -42.2408       226.986      -63.6979     0.432544E-04
    1408  2047.30       4
  3 -0.139494     -0.221544     -0.211152      0.00000    
  1 -0.912013E-01 -0.725457       1.05183      0.00000    
  1  0.522484      0.299214     -0.914492E-01  0.00000    
 47  -110.936       8.00186      -212.117     0.485473E-03
    1409  296.388       4
  3 -0.804201E-02  0.277724      0.100347      0.00000    
  1 -0.204162       1.09812     -0.533938      0.00000    
  1 -0.872633E-01  0.214992     -0.563067      0.00000    
 47  -134.011       84.3492      -179.696     0.206317E-03
    1410  105.579       4
  3  -1.28337      0.124451       1.22849      0.00000    
  1  0.456262      0.626983     -0.808157      0.00000    
  1 -0.115199      0.582682     -0.134504      0.00000    
 47   72.0883       225.571      -35.8530     0.169889E-03
    1411  1993.17       4
  3  0.487895      0.784065E-02 -0.824271      0.00000    
  1 -0.777838      0.301786      0.747190      0.00000    
  1 -0.197760     -0.496308     -0.292319      0.00000    
 47   174.950       161.067       28.5362     0.716120E-04
    1412  473.574       4
  3  0.110942      0.797993E-01 -0.380949      0.00000    
  1  0.875777E-02  -1.02095      0.700160      0.00000    
  1  0.346100      0.177464     -0.468617      0.00000    
 47   71.4897      -224.682       42.0908     0.575425E-04
    1413  3993.45       3
  3  0.805316     -0.778743      0.308161      0.00000    
  1   1.40546      0.908691     -0.438015      0.00000    
 47   76.0378       29.6444       225.175     0.602627E-04
    1414  10586.9       4
  3 -0.460061      0.535071      0.558631E-01  0.00000    
  1 -0.110510     -0.412435      -1.33540      0.00000    
  1  0.463926      0.231039      0.319804      0.00000    
 47   58.4801       228.920       39.2419     0.164919E-03
    1415  902.356       4
  3 -0.222736     -0.211084     -0.124178      0.00000    
  1 -0.180194      0.215557     -0.514426E-02  0.00000    
  1  -1.19459       1.21270       1.75926      0.00000    
 47   58.0724       169.905       158.507     0.951694E-04
    1416  2600.13       4
  3 -0.514082     -0.158722E-01  0.526754      0.00000    
  1  0.127046      0.801688       1.94763      0.00000    
  1  0.456244      0.370027      0.160631      0.00000    
 47  -60.4522       109.589      -204.206     0.472993E-03
    1417  2328.11       4
  3  0.638656     -0.771946      0.897864E-01  0.00000    
  1 -0.929817     -0.582093     -0.225850      0.00000    
  1  0.961187E-01  0.558693     -0.222495      0.00000    
 47  -192.986      -55.5378       130.524     0.722207E-04
    1418  235.048       2
  3  -1.53534     -0.582926       1.31597      0.00000    
 47   33.7260      -231.551      -51.0976     0.127067E-02
    1419  1478.30       3
  3 -0.329642      0.383673     -0.262688      0.00000    
  1   1.73123      0.333214      0.591110E-01  0.00000    
 47  -155.143       182.438       3.39362     0.706871E-03
    1420  2022.03       4
  3  0.960217     -0.598167      0.792883      0.00000    
  1  0.265852       1.02143     -0.374694      0.00000    
  1  0.441442     -0.419346     -0.126106E-01  0.00000    
 47   184.992      -116.139       98.2548     0.267242E-03
    1421  3213.76       3
  3  -1.30542       1.24329      0.157027      0.00000    
  1 -0.536714E-01 -0.102635       1.37312      0.00000    
 47   215.291       95.9446       42.5318     0.422604E-04
    1422  848.286       3
  3  -1.09800      0.688143     -0.165148      0.00000    
  1   1.34063      0.732079     -0.882315      0.00000    
 47   111.585       156.673      -142.712     0.120086E-03
    1423  1083.34       3
  3   1.08717      0.925159      0.560903      0.00000    
  1  0.454085      -1.66334     -0.372556      0.00000    
 47   159.634      -170.962      -51.5116     0.994447E-04
    1424  14918.7       3
  3 -0.132870      0.873279      0.699895      0.00000    
  1  -1.60627     -0.345179      0.642214      0.00000    
 47  -238.323       17.1946       16.4539     0.122154E-03
    1425  1650.70       4
  3  0.186111     -0.742204      0.822392E-01  0.00000    
  1  0.351532     -0.511533E-01   1.06217      0.00000    
  1  0.101286E-01 -0.402202      0.457178      0.00000    
 47   226.215       5.11391      -78.5191     0.126360E-04
    1426  2744.06       3
  3  0.796259      0.518104      0.718436      0.00000    
  1   1.09455      0.434107       1.31347      0.00000    
 47  -168.814       136.678      -100.923     0.337910E-03
    1427  1212.22       2
  3   1.84665      -2.03584      0.980238      0.00000    
 47  -72.0990       218.963      -64.9713     0.263565E-04
    1428  679.501       4
  3 -0.718292     -0.435827     -0.266221      0.00000    
  1 -0.768892      0.631273     -0.996376      0.00000    
  1  0.261697      0.462563E-01 -0.547956      0.00000    
 47  -116.929      -198.458      -65.6235     0.375295E-03
    1429  79.3996       4
  3 -0.877715     -0.627887      0.752201      0.00000    
  1 -0.672948      -1.17579     -0.360906      0.00000    
  1 -0.215242     -0.506350     -0.261077      0.00000    
 47  -6.09894      -67.5925      -229.692     0.985242E-03
    1430  957.657       3
  3 -0.415907      0.637560     -0.546702      0.00000    
  1  0.936254      0.286835       1.97453      0.00000    
 47   163.207       71.3766       160.104     0.759223E-04
    1431  20.3983       3
  3  0.278873      0.490295     -0.891888E-01  0.00000    
  1  0.207532      0.730755       1.14970      0.00000    
 47  -59.3974      -11.1381       231.759     0.122706E-03
    1432  2382.32       5
  3  -1.07989     -0.390403     -0.197299      0.00000    
  1  0.225038      0.928578      0.584381      0.00000    
  3  0.244647     -0.420870     -0.746072      0.00000    
  1 -0.867860E-01 -0.112031E-01  0.314909E-01  0.00000    
 47   121.918       70.4277      -193.753     0.138710E-03
    1433  39.4243       4
  3  0.677139      -1.50335     -0.262413      0.00000    
  1 -0.281277     -0.970417     -0.483295      0.00000    
  1 -0.522114     -0.263200      0.170306      0.00000    
 47  -118.167       151.179       143.338     0.405488E-04
    1434  810.146       4
  3   1.68579      0.221076     -0.495003      0.00000    
  1 -0.159494     -0.238088E-01   1.10833      0.00000    
  1  0.315673     -0.414135     -0.315790      0.00000    
 47   58.7610      -58.2350       224.767     0.518505E-03
    1435  16.3576       3
  3 -0.660023      0.143050     -0.385486      0.00000    
  1  -1.14007       1.66729      0.882051      0.00000    
 47  -90.3042      -84.9177       204.935     0.171707E-04
    1436  4668.70       4
  3 -0.581348      0.453418     -0.204107      0.00000    
  1 -0.274667      -1.19126      -1.45316      0.00000    
  1  0.108775     -0.282153      0.528620      0.00000    
 47   141.333      -75.7140       177.923     0.123402E-03
    1437  3015.69       3
  3   1.01367      0.902366      -1.34181      0.00000    
