3  0 0.54177772306135 0.962546659806659 0.898474192564294 electron
3  0 -0.676667535143981 -0.726293243490532 0.268302332230421 electron
1  2.73440051167277e-12 0.801741331926494 -0.000633094621894754 0.167246631870214 gamma
#@event_stop

#@event_start
0.232333697874009 Xe136
3
3  0 0.173902864874877 1.81042950616295 0.499185626138196 electron
3  0 -0.0159789046303441 -0.46397176630118 0.152215330593359 electron
1  2.13096362905248e-12 -0.655645076400878 0.334719843122189 -0.358961224105814 gamma
#@event_stop

#@event_start
0.292127025858401 Xe136
3
3  0 0.49712453689911 0.419192698003166 0.0184700610525765 electron
3  0 -1.09597705986456 -0.333792664161512 -1.33753004833826 electron
1  1.72507332490665e-12 -0.736222272299627 0.230677511494192 -0.274819306928791 gamma
#@event_stop

#@event_start
0.153360972038899 Xe136
3
3  0 -0.636828834570058 -0.0745326655408031 0.720573964632497 electron
3  0 0.268847483513532 0.67572577056993 -1.2935238576392 electron
1  3.69690484019882e-12 0.221326897708243 0.476153127219154 -0.62853289793794 gamma
#@event_stop

#@event_start
0.227714367957674 Xe136
3
3  0 -0.276283076562431 -1.16073114956223 -0.173679187694894 electron
3  0 -0.878081195083242 -0.18646618557902 0.871495016152425 electron
1  1.80455131133398e-12 -0.700102402472163 0.324925335192385 -0.273936402478426 gamma
#@event_stop

#@event_start
0.0127346849071401 Xe136
3
3  0 0.294657968187677 -0.0119395220855647 -0.152122275159726 electron
3  0 0.733488931309299 1.47697367948185 -1.10858160707949 electron
1  6.84220053205386e-12 0.688524098720484 -0.129460386221024 0.424188135006919 gamma
#@event_stop

#@event_start
0.0806331905599479 Xe136
3
3  0 0.754666845081876 0.0706243820713475 0.0490723787279027 electron
3  0 -1.09829238274922 -0.53716768111634 1.13624088742155 electron
1  7.21940047217453e-12 0.796839837724172 -0.0940147506157369 0.16422088686393 gamma
#@event_stop

#@event_start
0.939925919109462 Xe136
3
3  0 0.00805652918752614 0.421519320584797 0.4137656905571 electron
3  0 1.37404099380106 -0.797236538976788 -0.865705799360105 electron
1  1.42853227051697e-11 -0.515774047998013 -0.184497632267802 0.608850355259252 gamma
#@event_stop

#@event_start
1.19090490597435 Xe136
3
3  0 0.452657418667647 -0.370516300846149 -0.144193647309384 electron
3  0 -1.66340545601694 0.597280049893069 -0.340396145968541 electron
1  7.26314588060542e-12 0.595498196114892 -0.217245184601194 0.518601415531719 gamma
#@event_stop

#@event_start
0.0351660431309976 Xe136
3
3  0 0.116247299857789 -0.312068915574528 0.0166398807411629 electron
3  0 0.580475591022426 -0.920424342514708 -1.66152847493139 electron
1  2.85662647511814e-13 0.127197111955143 -0.111937997330928 0.801281336026125 gamma
#@event_stop

#@event_start
0.0325267728681607 Xe136
3
3  0 0.165331375820413 0.104406547306829 1.03838593646067 electron
3  0 0.45030302452854 1.13133860275553 -0.684250829409061 electron
1  2.870641699744e-12 0.0413389921878304 0.466414284458974 -0.671944791614249 gamma
#@event_stop

#@event_start
0.798840060227118 Xe136
3
3  0 0.326221571365652 -0.267738757351567 0.223608900290981 electron
3  0 -1.28435255462775 -0.392858219979217 1.33516489284219 electron
1  2.04468777072101e-11 0.326788897224502 0.300297287908197 -0.688325181528161 gamma
#@event_stop

#@event_start
0.274854597149414 Xe136
3
3  0 0.406722205929604 0.733096133580346 1.17019529636009 electron
3  0 -0.732183170879295 -0.664921309619135 -0.213144798550028 electron
1  2.97454716945072e-12 -0.732817202526881 0.365574110920084 -0.00977328530573077 gamma
#@event_stop

#@event_start
0.94616697032167 Xe136
3
3  0 0.198446226552338 0.0955885076430466 -1.99015460227452 electron
3  0 -0.0493501462443556 0.28183310282827 0.102286040931218 electron
1  9.35217923259024e-13 0.455896101974284 -0.0440283458348178 0.678955999286922 gamma
#@event_stop

#@event_start
0.0542423535767694 Xe136
3
3  0 -0.279271179980875 0.681392955508265 -1.46719838683745 electron
3  0 -0.784495198285935 -0.057588784493625 0.0829352258921436 electron
1  2.72413098797571e-12 0.171266922771366 -0.0373883315114371 0.800019220913609 gamma
#@event_stop

#@event_start
0.248394592384408 Xe136
3
3  0 0.789487545286305 -0.834481025678188 -0.995327695805438 electron
3  0 -0.803962442189412 -0.381737704461653 0.254849997319069 electron
1  3.55551075925738e-12 0.497278946843265 0.578765712546939 -0.297497729414003 gamma
#@event_stop

#@event_start
0.711896909692555 Xe136
3
3  0 -0.0480548654540755 -0.59043206245739 0.079558430833084 electron
3  0 -0.200567854414796 1.14564579943959 1.37854996696125 electron
1  5.37630440762988e-13 0.704051136867398 -0.394620639957831 0.139095460727504 gamma
#@event_stop

#@event_start
0.280531858348069 Xe136
3
3  0 0.858410044703297 0.266999940044467 -0.120810731632376 electron
3  0 -1.2196159399652 -0.743435852700091 0.568169587136884 electron
1  6.9293686714486e-13 0.0582670642478709 0.478534590476078 -0.662095608610892 gamma
#@event_stop

#@event_start
0.410012384284558 Xe136
3
3  0 0.550816394026467 0.605655758671913 -0.968971936029798 electron
3  0 -0.906260533640412 -0.231697888631344 -0.732698753501427 electron
1  7.63104925772059e-13 -0.222183530538886 -0.18909356274423 -0.765270607880617 gamma
#@event_stop

#@event_start
0.185581093982944 Xe136
3
3  0 0.65566850296656 -0.0376067980885443 0.251763602578395 electron
3  0 -1.38087335398028 -0.792569051887208 -0.643273620849361 electron
1  7.99532323000149e-12 -0.562681795414281 -0.345174813653961 -0.484772673660877 gamma
#@event_stop

#@event_start
1.17213298256609 Xe136
3
3  0 1.06453703608755 1.07684434936652 -0.945517736957098 electron
3  0 -0.408303665920554 -0.0541173362806043 0.464613327303357 electron
1  2.26161909432918e-13 0.443843645144418 -0.594472536095164 0.346938355466069 gamma
#@event_stop

#@event_start
0.0114644939178225 Xe136
3
3  0 -0.941260955025131 1.31028958879698 -0.0111107297345826 electron
3  0 -0.785915693477686 -0.146956549998834 0.194639613845255 electron
1  1.00902658586426e-12 0.238693619935871 0.657010248337731 0.426759756046775 gamma
#@event_stop

#@event_start
0.840248904210003 Xe136
3
3  0 -1.66317427766331 0.231512646606239 -0.410015591722486 electron
3  0 -0.0440258868146205 -0.434328052719906 0.534165270045694 electron
1  3.90848532032123e-12 -0.703238743853288 0.401015006569775 -0.124109764521142 gamma
#@event_stop

#@event_start
0.601358028807797 Xe136
3
3  0 -0.174370780434402 0.457504758115871 -1.72280025109378 electron
3  0 -0.382740986254182 -0.0386732417727903 0.478022670341702 electron
1  6.87218343591173e-12 -0.147413277406852 0.222549584568471 0.774275150093667 gamma
#@event_stop

#@event_start
0.697035859520533 Xe136
3
3  0 0.0886124965782045 0.984507037596648 0.325715051558848 electron
3  0 0.187841085422356 1.37436355940648 -0.263395530165717 electron
1  1.02081737047209e-11 -0.0467891355320425 -0.122126368291869 0.808490523731727 gamma
#@event_stop

#@event_start
0.0333881719820325 Xe136
3
3  0 0.0827463306549728 0.206419211333029 -0.648988893686167 electron
3  0 -0.342479897207032 0.0737891687297857 1.69594064941033 electron
1  1.99758060655704e-12 -0.171932122308227 0.188977938621795 0.778130891324105 gamma
#@event_stop

#@event_start
0.350773712778794 Xe136
3
3  0 -1.18143659184071 -0.883240709954678 1.28279063386528 electron
3  0 0.214595183286969 0.0572182678777718 -0.315820583693034 electron
1  4.48628617411299e-12 -0.0816713439138968 -0.115910105135524 0.806632282462566 gamma
#@event_stop

#@event_start
0.801815596497175 Xe136
3
3  0 -0.596474143303084 0.396817338854279 -1.83464733594042 electron
3  0 -0.272986691270487 0.208839752925542 -0.113593946407742 electron
1  5.30249070512135e-12 -0.547878259354416 -0.0592147087014637 -0.605874600226958 gamma
#@event_stop

#@event_start
0.83438696912254 Xe136
3
3  0 1.7187120917611 -0.747877881574232 -0.495661287603022 electron
3  0 0.0403445680222975 0.137618143996981 0.385518996056175 electron
1  7.24923019655303e-13 -0.32596622873817 0.663588313689072 0.352359997243598 gamma
#@event_stop

#@event_start
0.46957598621557 Xe136
3
3  0 -0.688975971491565 0.176312576489491 -0.173468380524024 electron
3  0 0.899995626894801 1.41220344714361 0.247598056848002 electron
1  2.36776330680252e-12 0.0602314896674886 -0.0368410159277564 -0.815950922052206 gamma
#@event_stop

#@event_start
0.33597959113325 Xe136
3
3  0 0.32741412358129 -1.06616387282465 -0.649599214314166 electron
3  0 0.125469662911896 1.15393293346591 -0.108064550515227 electron
1  4.75871845296846e-12 0.276332669492069 -0.750388850561493 -0.176968439910592 gamma
#@event_stop

#@event_start
1.10859273719654 Xe136
3
3  0 0.698226959097059 1.27884648076861 -1.09053256321683 electron
3  0 0.295589430011877 0.223321703160098 0.442224366840422 electron
1  3.53507282580162e-12 -0.734551143601067 0.185659999593789 0.311008009519368 gamma
#@event_stop

#@event_start
0.415651894765326 Xe136
3
3  0 -0.990196763181037 -0.649553539144462 -0.437018266937792 electron
3  0 -0.625871819544019 -0.139104367660843 1.00782719732857 electron
1  1.19500074506833e-12 -0.117078475889516 -0.572160591624558 -0.574182800051711 gamma
#@event_stop

#@event_start
0.311578910118793 Xe136
3
3  0 -0.117019741933607 -0.976777308785453 0.758547553676424 electron
3  0 0.531109026349277 0.595574784494278 -0.915735876019057 electron
1  1.3718249124121e-12 0.489084921081755 0.5238372030839 -0.396423415851902 gamma
#@event_stop

#@event_start
0.366711495349736 Xe136
3
3  0 0.282033860167121 -1.19759318887338 0.918684659916475 electron
3  0 -0.671291773777345 -0.57947287194435 -0.199226701064377 electron
1  2.47139744946821e-12 -0.184465909516285 -0.247494589631656 0.758603820402579 gamma
#@event_stop

#@event_start
0.204723764362879 Xe136
3
3  0 0.260316609195846 0.43468155537633 -0.0231350762401933 electron
3  0 -0.766738678052413 0.972871487533153 1.40430503462372 electron
1  2.52211399627845e-12 0.232518435655955 -0.766790246616885 -0.169496002234048 gamma
#@event_stop

#@event_start
2.69809310007526 Xe136
3
3  0 -0.233855174460324 0.477486231359372 0.403398832830895 electron
3  0 1.68607212452485 0.0139949972222336 0.458104327800049 electron
1  3.14015697690856e-13 -0.654269920592145 0.423085850950965 0.252369240862365 gamma
#@event_stop

#@event_start
0.0372650755217318 Xe136
3
3  0 -0.698804193221817 -0.860243561372802 -0.811888851212235 electron
3  0 0.540276686490137 -0.762556603630683 0.542160452591357 electron
1  5.01526551257667e-12 -0.100243274830994 -0.691796239690639 -0.426767206567057 gamma
#@event_stop

#@event_start
0.379483388296201 Xe136
3
3  0 0.450141341217047 -0.213627762442728 0.691711974611708 electron
3  0 -0.368316618564197 1.53315566975966 -0.178471220606032 electron
1  7.94572497966831e-13 -0.14260679480762 0.633060682617791 -0.499658357478582 gamma
#@event_stop

#@event_start
0.86059890470668 Xe136
3
3  0 0.769350866644286 0.0266610643442897 1.75706108245087 electron
3  0 -0.0544403708038142 0.104013235904461 -0.426390254700368 electron
1  1.23278314199104e-12 -0.768067122181804 0.0878191460414033 -0.270410231707161 gamma
#@event_stop

#@event_start
0.0259363871932754 Xe136
3
3  0 -0.519079686786227 -0.381531981800205 -0.420146045441281 electron
3  0 1.32931041566759 -0.261096917873622 0.960685479689379 electron
1  1.24497709531837e-12 -0.0727182276128191 -0.171783195619124 -0.797473255398407 gamma
#@event_stop

#@event_start
0.782764260705636 Xe136
3
3  0 1.62183974212366 -0.36466226228763 -0.460039758695876 electron
3  0 0.150009708577651 -0.376934562835631 0.563456029626308 electron
1  4.92384322408339e-12 0.763610042371318 -0.048861920825242 0.292015780195082 gamma
#@event_stop

#@event_start
0.291969282723972 Xe136
3
3  0 -1.04227337937956 0.34697253843621 1.2851822669037 electron
3  0 -0.472626145827544 0.272282288730628 -0.49192745794697 electron
1  5.9322708862423e-13 0.673921965968975 0.103763460296215 -0.453677559607996 gamma
#@event_stop

#@event_start
0.0550712726401539 Xe136
3
3  0 -0.621835650291953 -1.30468909326706 0.808061678335898 electron
3  0 0.623579695046566 0.152277318831656 -0.433805924161531 electron
1  3.04960675352574e-13 0.439614286685855 -0.159624688109047 0.67232450341169 gamma
#@event_stop

#@event_start
0.140788627801306 Xe136
3
3  0 0.13847113268927 -0.687449904962728 0.432558183417791 electron
3  0 0.568304214902407 1.4042164323331 0.552404918667441 electron
1  3.30216960189593e-12 -0.646640507895282 0.216876031858539 -0.453411336817051 gamma
#@event_stop

#@event_start
0.274784391607578 Xe136
3
3  0 0.0147041193069691 -0.960626602035085 -1.11699717485298 electron
3  0 -0.292376009452966 0.315477999827611 0.87596908816271 electron
1  2.090769825686e-12 -0.410423252232203 0.553525646714164 -0.442632028277223 gamma
#@event_stop

#@event_start
0.342218141351469 Xe136
3
3  0 -0.470343199173993 0.966683096476373 0.228950065617008 electron
3  0 0.998393844167892 0.8554853869023 -0.330877029378135 electron
1  8.40344981896413e-13 -0.0500895475277055 0.787100906761615 0.220735587985972 gamma
#@event_stop

#@event_start
0.417282791241994 Xe136
3
3  0 0.522820222022865 -1.07167191489299 -1.39770669733828 electron
3  0 -0.248793665650233 -0.112977288423315 0.482472497490367 electron
1  1.28599154782261e-12 -0.337485002548542 0.428372967527272 -0.611033120007983 gamma
#@event_stop

#@event_start
0.0356290539858539 Xe136
3
3  0 0.401466081355823 0.274468760015935 1.28314511779579 electron
3  0 -0.874004915534937 0.0545624937245736 -0.635746894479221 electron
1  2.26783353521974e-12 -0.111082979733534 -0.209708138237505 -0.783864827869243 gamma
#@event_stop

#@event_start
0.419119872569492 Xe136
3
3  0 -0.748989079077279 -0.880728483646424 0.143933659560584 electron
3  0 0.421325758863707 -1.21408735905835 -0.12690241659375 electron
1  1.13684705616093e-12 0.584851468087561 -0.439798997095152 -0.367813271144371 gamma
#@event_stop

#@event_start
0.320571516978836 Xe136
3
3  0 0.506174308157614 -1.0209742034591 -1.42840951153508 electron
3  0 -0.328110700882185 -0.237542937545692 0.397366067689816 electron
1  1.83700939411068e-12 -0.26252642550208 -0.77173733273956 0.0791351070583063 gamma
#@event_stop

#@event_start
0.591242338524932 Xe136
3
3  0 0.84857947037101 0.637894098415188 0.44321090677792 electron
3  0 0.44502438909615 -0.579296309358343 1.08232943524867 electron
1  1.82170473626485e-12 -0.058134617190171 -0.721380718883863 -0.383394346211252 gamma
#@event_stop

#@event_start
1.67707572183373 Xe136
3
3  0 -1.18050962553699 -0.792724323063896 0.137764426291094 electron
3  0 -0.206473084217103 -0.991277351053911 0.147403498871868 electron
1  4.78828272400474e-12 -0.134364993839761 0.739779287794735 0.324705487758299 gamma
#@event_stop

#@event_start
0.16885933973166 Xe136
3
3  0 1.38727230892092 -0.719275921762722 -0.362997412447999 electron
3  0 -0.77442334916971 0.117222280759641 0.283836626919467 electron
1  2.04114604515815e-12 0.220922672941163 -0.0811454726586107 0.784454960369008 gamma
#@event_stop

#@event_start
0.204755912369341 Xe136
3
3  0 -0.363808361078862 -1.07454989353685 0.993208360069475 electron
3  0 -0.807407942185935 -0.17986573451592 -0.44417164258036 electron
1  1.89832309190377e-12 -0.756670687414031 0.287213536377517 -0.125374859241788 gamma
#@event_stop

#@event_start
0.452430950387229 Xe136
3
3  0 -0.840572048570936 -0.205857637580499 -0.368987681784603 electron
3  0 -0.335072876503416 -0.89687354108724 -1.1625622798041 electron
1  3.58192949192175e-12 0.133908738015453 -0.611191603295499 0.528464070627499 gamma
#@event_stop

#@event_start
0.0830240583469377 Xe136
3
3  0 -0.335560088574968 -0.406351023258218 -0.441919990370311 electron
3  0 -1.4986890471029 -0.390741894214303 -0.771493405984549 electron
1  1.03418303135441e-12 0.810485580027152 0.0884513989679342 -0.0777847966421897 gamma
#@event_stop

#@event_start
0.328676910125425 Xe136
3
3  0 0.46605216397851 -0.823674735997502 -1.23549010397565 electron
3  0 0.290527302598683 0.829231688614311 0.115221758667789 electron
1  8.91171647149296e-14 0.0470842584659393 0.755514467921588 -0.312637108107582 gamma
#@event_stop

#@event_start
0.27582764263736 Xe136
3
3  0 -0.350100043991294 -0.50655242909512 1.62377662733931 electron
3  0 0.670086092434412 0.0222106574623453 0.11478722445378 electron
1  5.42917158153493e-12 -0.0966765993235915 -0.547116343321734 -0.601729459153763 gamma
#@event_stop

#@event_start
0.27665177076258 Xe136
3
3  0 0.848807897715599 -0.355682136563119 -1.61634503402279 electron
3  0 -0.190039253247208 -0.394526477562529 -0.288225071217351 electron
1  5.80914881615537e-13 0.169147363788727 -0.800492293414957 -0.0369087727591532 gamma
#@event_stop

#@event_start
0.370500341581505 Xe136
3
3  0 -0.952698694468128 1.38532149975035 0.931230083390983 electron
3  0 -0.0480691575862355 -0.302833204996456 -0.311129253999468 electron
1  5.27070588034857e-12 0.146165569339868 0.55581590898303 -0.58349404595156 gamma
#@event_stop

#@event_start
0.0326881284261663 Xe136
3
3  0 -0.127086421965295 0.0217568964563702 1.00815609842847 electron
3  0 0.995434291833267 0.139331506697438 -1.02436975624108 electron
1  1.88436016370634e-12 0.671168487357802 0.0989414637385227 -0.458807637612015 gamma
#@event_stop

#@event_start
0.199352700622387 Xe136
3
3  0 -1.75880533110784 -0.0670145929372968 -0.603245302519763 electron
3  0 0.379081390880814 -0.0491089959888189 -0.357599102503726 electron
1  1.2709192992992e-13 -0.4685534458612 0.283413614303997 0.609011815647891 gamma
#@event_stop

#@event_start
0.0811807060316986 Xe136
3
3  0 -0.770932787496606 1.31715219012114 -0.0515334226406653 electron
3  0 -0.623323910061513 -0.0191378561576029 -0.673786850290876 electron
1  3.80858575060069e-12 -0.0623387021528334 -0.754828132173522 -0.311623774916698 gamma
#@event_stop

#@event_start
0.0713618246549439 Xe136
3
3  0 -0.250599830330146 0.750242337254799 0.969710125770727 electron
3  0 -0.51632019160756 -0.999926981038237 -0.432056945531617 electron
1  2.39781777964935e-13 -0.342569709943486 0.667802140115597 0.327791542731451 gamma
#@event_stop

#@event_start
0.114578054800731 Xe136
3
3  0 -1.26281586585786 -0.212246032898114 -0.285221084338232 electron
3  0 0.660122641208022 -0.931188063740934 -0.0789003714090978 electron
1  1.9710667615349e-12 -0.0738603965953121 0.657846559096707 -0.482227691551829 gamma
#@event_stop

#@event_start
1.61219020858891 Xe136
3
3  0 1.10425755191922 0.0512636776401552 -0.258393780428966 electron
3  0 -1.22137490015931 -0.460654892320053 0.200282626982804 electron
1  5.62245554189141e-14 -0.24367426037717 -0.679253330856072 0.387296743273902 gamma
#@event_stop

#@event_start
0.340554532675877 Xe136
3
3  0 -0.427124897118012 -0.128072030429381 1.36084461085728 electron
3  0 -0.331571575723845 0.0305555655200561 -0.963737827808434 electron
1  3.03746097784469e-12 0.506438704985834 -0.634598005217988 0.107546314979275 gamma
#@event_stop

#@event_start
0.864837170212347 Xe136
3
3  0 -0.647794287634643 1.15855092346917 0.739859553459415 electron
3  0 0.291836607745985 -0.563738933727984 -0.674354877442764 electron
1  1.25181530243105e-12 -0.104175361790388 -0.790878764253403 0.185524322526326 gamma
#@event_stop

#@event_start
1.02267613577251 Xe136
3
3  0 -0.965655967400309 1.80180531142331 -0.0749415360028966 electron
3  0 -0.0737038843489295 -0.196751590652528 0.00131412763486704 electron
1  2.17689193290602e-12 -0.285673599386222 -0.144909661255333 0.753759102557697 gamma
#@event_stop

#@event_start
0.998333274184491 Xe136
3
3  0 0.87835738248969 -0.124886573553614 1.25108931879531 electron
3  0 -0.444632954939276 -0.629453264727671 -0.485489950362112 electron
1  4.17466194967393e-13 0.226027946086383 0.666594728413116 -0.418716891992448 gamma
#@event_stop

#@event_start
0.175592061946705 Xe136
3
3  0 -0.86238865240245 -0.172531615886621 0.37418807718275 electron
3  0 1.14052038919651 -0.408340314581062 -0.871155331490594 electron
1  1.87626709086914e-12 0.171810564457971 0.473191803565306 -0.646012110551533 gamma
#@event_stop

#@event_start
0.140473507149659 Xe136
3
3  0 0.204635144888943 0.0195951100693317 0.134743165029491 electron
3  0 0.894864753441395 -1.65234098981365 -0.76975550552958 electron
1  3.27806562622381e-12 0.815821674474694 0.0700989045918632 -0.0167969947409382 gamma
#@event_stop

#@event_start
0.203645486286129 Xe136
3
3  0 -0.281848349082204 0.154548836194476 -0.0244633068756276 electron
3  0 0.685199551742135 -0.565787016911624 1.78318176875624 electron
1  4.11981101765956e-12 0.103141764368291 -0.380472088862656 -0.717888407790154 gamma
#@event_stop

#@event_start
0.418583512531515 Xe136
3
3  0 1.09776017845444 -1.04820794582762 -0.0199449902992488 electron
3  0 -0.513246358291134 0.652056321116305 0.415288399538015 electron
1  3.26581423762446e-13 0.482562343778013 0.380819660821122 0.541175544809221 gamma
#@event_stop

#@event_start
0.352717262931131 Xe136
3
3  0 1.70223947381395 -0.360133946720866 -0.449539015112181 electron
3  0 0.0280085957098875 -0.220097755466015 -0.563944040941048 electron
1  1.8987451653918e-12 0.0648429120097385 0.810999649799738 0.0939998126955557 gamma
#@event_stop

#@event_start
0.869879244789704 Xe136
3
3  0 -0.656540834457595 -0.799689819491512 0.862613193644142 electron
3  0 0.24499286768984 -1.07783737773995 -0.0782398692580281 electron
1  1.62658913049441e-13 -0.204941176353888 -0.139014602588447 -0.780663214518182 gamma
#@event_stop

#@event_start
0.672224182121059 Xe136
3
3  0 -0.124658873597222 -0.0138242859268718 1.29582458324246 electron
3  0 0.0315755724210032 1.04112876808086 -0.497640121866412 electron
1  5.63736079090114e-12 -0.0703407850203041 0.22953233992569 -0.783024954194287 gamma
#@event_stop

#@event_start
0.386419678164694 Xe136
3
3  0 0.187770695503249 -0.27570533918268 -1.60191037895495 electron
3  0 0.30203213213396 0.41002864934929 0.613143609311689 electron
1  9.10162294903914e-12 0.725606500106784 0.270047400421931 -0.267077907225852 gamma
#@event_stop

#@event_start
0.214522588180604 Xe136
3
3  0 0.511323934865255 -0.239967963720126 0.200576113672993 electron
3  0 1.63158491888401 -0.134196926648626 -0.753821377100887 electron
1  2.12091746073612e-13 0.257519107445671 0.685148372690725 -0.367446073185762 gamma
#@event_stop

#@event_start
0.852348817913001 Xe136
3
3  0 -0.710678708084429 0.488571562582659 0.128915218180419 electron
3  0 -1.29171585598023 -0.068381616714853 -0.888353820953279 electron
1  1.51141497734179e-12 0.352567893724283 -0.736301765564458 0.0657007636293796 gamma
#@event_stop

#@event_start
0.127972714659741 Xe136
3
3  0 -0.282737187884091 0.567242309031172 0.540913426007532 electron
3  0 1.04819381793517 -1.21116964807503 -0.0869874992347178 electron
1  7.6159360799098e-12 0.732900627566386 -0.277168970213678 -0.238317083029076 gamma
#@event_stop

#@event_start
0.270045386180362 Xe136
3
3  0 -0.0727041467162731 -0.196591345838534 0.0623104782145318 electron
3  0 -1.80881090477868 -0.91935898754012 0.231590072766312 electron
1  8.9737533771849e-13 0.714875263506409 -0.0212810745456241 0.399075774124196 gamma
#@event_stop

#@event_start
0.0916106391180382 Xe136
3
3  0 0.962145900387235 -1.28828228269408 -0.895100158737709 electron
3  0 0.328404087184006 -0.0981210359768356 -0.430755686003473 electron
