 DECAY0 generated file: Pb214.dat                               

  date and hour         :   10.10.2007    15:46:31
  initial random number :  0
    
  event type: Pb214           
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
  1  0.122038E-01 -0.103331E-01  0.542851E-03  0.00000    
      79  568.421       2
  3 -0.352167     -0.121357      0.135993      0.00000    
  1 -0.224745      0.221213E-01  0.270008      0.00000    
      80  4367.44       3
  3 -0.175609     -0.640658     -0.714344      0.00000    
  3 -0.295256      0.420232E-01 -0.495904      0.00000    
  1  0.467310E-01 -0.201945E-01  0.754281E-01  0.00000    
      81  1492.11       4
  3  0.661337E-01 -0.259746     -0.948689      0.00000    
  1  0.140387E-02 -0.197761     -0.139472      0.00000    
  3 -0.219411E-01 -0.106466      0.201649      0.00000    
  1  0.376924E-02  0.635137E-03  0.117875E-02  0.00000    
      82  7097.03       2
  3  0.190409     -0.133810     -0.525849      0.00000    
  1  0.118424E-02 -0.333046      0.113944      0.00000    
      83  5848.19       3
  3 -0.289844      0.191092     -0.204077      0.00000    
  1  0.225926     -0.382056      0.200399      0.00000    
  1 -0.208561     -0.283161     -0.150326E-01  0.00000    
      84  2825.43       2
  3 -0.674551     -0.140124     -0.169978      0.00000    
  1  0.148318     -0.271138      0.168494      0.00000    
      85  1519.48       2
  3 -0.189686      0.118671     -0.304677      0.00000    
  1  0.251611      0.551994E-01 -0.239894      0.00000    
      86  6054.07       2
  3 -0.798932E-01  0.142657      0.336713      0.00000    
  1  0.734859E-01 -0.221562      0.263466      0.00000    
      87  181.701       2
  3  0.242859      0.722478     -0.292795      0.00000    
  1  0.171898E-01 -0.289481E-01 -0.350386      0.00000    
      88  1899.48       2
  3 -0.581913     -0.448677E-01 -0.133935      0.00000    
  1  0.141072     -0.286311E-01 -0.257495      0.00000    
      89  467.457       3
  3  0.130000     -0.116015      0.992603E-01  0.00000    
  3 -0.436286      0.450372E-01 -0.240270      0.00000    
  1 -0.668562E-01 -0.193398E-01 -0.586278E-01  0.00000    
      90  816.757       4
  3  0.210353     -0.389719      0.503651E-01  0.00000    
  1  0.233240E-01  0.213915      0.110726      0.00000    
  3  0.811871E-02 -0.914234E-01 -0.209892      0.00000    
  1  0.360013E-02 -0.166684E-04  0.174322E-02  0.00000    
      91  6701.57       5
  3  0.980688      0.450798     -0.199104      0.00000    
  3  0.171086      0.311096      0.225989      0.00000    
  1 -0.795853E-01 -0.295175E-01  0.328009E-01  0.00000    
  3  0.375534E-01 -0.184140     -0.621712E-01  0.00000    
  1 -0.158675E-02 -0.208761E-02  0.157837E-01  0.00000    
      92  4783.12       2
  3 -0.222567     -0.324178     -0.156723      0.00000    
  1  0.987610E-01 -0.207708E-01 -0.277200      0.00000    
      93  4471.85       3
  3 -0.128582     -0.784294E-01 -0.210161      0.00000    
  3  0.887729E-01 -0.568544     -0.611516E-01  0.00000    
  1 -0.893929E-01  0.157179E-01  0.654617E-02  0.00000    
      94  1991.67       2
  3  0.766063      0.335621     -0.309813      0.00000    
  1 -0.336913     -0.785144E-01  0.650315E-01  0.00000    
      95  3318.35       4
  3 -0.987132      0.279315     -0.773823E-01  0.00000    
  1  0.181820     -0.382288E-01  0.155062      0.00000    
  3  0.193485      0.144702E-01  0.392073E-01  0.00000    
  1 -0.141276E-01 -0.648242E-03  0.748262E-02  0.00000    
      96  1966.69       3
  3  0.441834      0.474187      0.246668      0.00000    
  3 -0.508441E-01 -0.371103E-01  0.496126      0.00000    
  1  0.721102E-03 -0.607451E-01  0.677533E-01  0.00000    
      97  111.511       1
  3 -0.566276     -0.407118      0.188057      0.00000    
      98  2212.41       2
  3  0.578915     -0.379606     -0.270358E-01  0.00000    
  1 -0.227655     -0.266422     -0.331145E-01  0.00000    
      99  4208.20       2
  3 -0.126466     -0.382977E-01  0.128209      0.00000    
  1 -0.189632E-01  0.280720     -0.886653E-01  0.00000    
     100  274.268       2
  3 -0.562046E-02  0.595425E-01 -0.463152E-01  0.00000    
  1 -0.114080E-01  0.126689      0.328213      0.00000    
     101  3184.45       2
  3 -0.421998      0.539765E-01 -0.244053      0.00000    
  1  0.222515     -0.242573      0.124696      0.00000    
     102  2083.16       2
  3 -0.445768     -0.727273      0.216006      0.00000    
  1 -0.830712E-03 -0.107603     -0.274674      0.00000    
     103  105.065       3
  3 -0.674114     -0.256805     -0.315466      0.00000    
  3 -0.520774     -0.243988     -0.642408E-01  0.00000    
  1 -0.673047E-01 -0.602331E-01 -0.110930E-01  0.00000    
     104  429.676       2
  3  0.239007      0.165737      0.662394      0.00000    
  1  0.138412      0.140065      0.219657      0.00000    
     105  1266.04       1
  3 -0.313489     -0.815668     -0.116308      0.00000    
     106  512.858       2
  3 -0.143060     -0.404797      0.110687      0.00000    
  1  0.313730     -0.713761E-02  0.159457      0.00000    
     107  4405.31       3
  3 -0.464857E-01 -0.587995E-01  0.444596E-01  0.00000    
  3  0.162745      0.606689     -0.248455      0.00000    
  1 -0.101581E-01  0.397507E-02  0.117052E-01  0.00000    
     108  1973.68       3
  3 -0.716389      0.529241      0.435684      0.00000    
  3 -0.425959      0.191676     -0.508507      0.00000    
  1 -0.348122E-02 -0.153202E-02  0.123856E-02  0.00000    
     109  930.756       2
  3  0.108064     -0.686441E-01  0.682760E-01  0.00000    
  1 -0.235611     -0.238411     -0.107480      0.00000    
     110  1169.41       2
  3 -0.113889     -0.679819      0.691489      0.00000    
  1 -0.183934     -0.261689     -0.146938      0.00000    
     111  244.731       2
  3 -0.300434      0.345364     -0.730771      0.00000    
  1 -0.221497     -0.990930E-01 -0.167764      0.00000    
     112  10395.4       2
  3 -0.281137      0.651882E-01  0.170502      0.00000    
  1 -0.954434E-01  0.124918      0.249622      0.00000    
     113  291.691       3
  3 -0.103681      0.806549     -0.229241      0.00000    
  3 -0.547354E-01  0.110566      0.565369      0.00000    
  1 -0.546698E-01 -0.135763E-01 -0.714696E-01  0.00000    
     114  5418.96       1
  3 -0.242915      -1.05796     -0.862532      0.00000    
     115  3989.79       2
  3 -0.412184      0.959788E-01  0.498181      0.00000    
  1 -0.249003     -0.184807      0.166577      0.00000    
     116  7440.20       2
  3 -0.214842      0.497060      0.391281      0.00000    
  1 -0.101552      0.309191      0.134135      0.00000    
     117  3155.91       4
  3  0.371450      0.664707      0.577464      0.00000    
  1 -0.163790     -0.167687      0.601479E-01  0.00000    
  3  0.175204      0.219530E-01 -0.894679E-01  0.00000    
  1  0.950931E-02  0.996836E-02 -0.813663E-02  0.00000    
     118  3797.45       2
  3 -0.419379     -0.564168      0.320516      0.00000    
  1  0.200804E-01  0.115956      0.331745      0.00000    
     119  635.739       4
  3  0.626962E-01  0.640295E-02 -0.195928E-01  0.00000    
  1  0.124312E-01 -0.723748E-01  0.230589      0.00000    
  3 -0.137434      0.234916E-01 -0.140510      0.00000    
